EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3679332808,datdudewhomakesu,1,1,239.5,Joel Embiid,Anthony Edwards,De'Aaron Fox,Evan Mobley,Jalen Green,Mike Conley
3680170594,CallDman81,1,1,239.25,Joel Embiid,Donovan Mitchell,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Kyle Anderson
3679763202,suavetov,1,1,238.5,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Zach Collins,Jeremy Sochan
3679537024,linsdad,1,1,237.75,Giannis Antetokounmpo,Domantas Sabonis,Bam Adebayo,Dejounte Murray,Jalen Green,Jeremy Sochan
3679546558,griffalicious24,1,1,237.0,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Jeremy Sochan
3680055450,mtkenny22,1,1,235.25,Giannis Antetokounmpo,Domantas Sabonis,Darius Garland,Dejounte Murray,Khris Middleton,Kyle Anderson
3679405952,tazamar1106,1,1,234.5,Giannis Antetokounmpo,Donovan Mitchell,Jimmy Butler,Dejounte Murray,Jarrett Allen,Kyle Anderson
3679369899,slotsky22,1,1,232.75,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Tyler Herro,Jarrett Allen,Jeremy Sochan
3679419154,gregr1224,1,1,232.75,Joel Embiid,Anthony Edwards,Jimmy Butler,Evan Mobley,Jarrett Allen,Jaden Ivey
3680074932,slappy612,1,1,232.75,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Tyler Herro,Jarrett Allen,Jeremy Sochan
3679755301,PJFenn,1,1,231.5,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jalen Green,Jaden Ivey
3679966366,GreyPoupon,1,1,230.5,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Dejounte Murray,Zach Collins,Jeremy Sochan
3680074856,darylcarruthers,1,1,228.75,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Evan Mobley,Jalen Green,Jeremy Sochan
3680181947,Magic352,1,1,228.25,Giannis Antetokounmpo,Trae Young,Jrue Holiday,Dejounte Murray,Jalen Green,Clint Capela
3680189928,Bremmer8,1,1,227.75,Giannis Antetokounmpo,Anthony Edwards,Bam Adebayo,Kevin Porter Jr.,Jarrett Allen,Jaden Ivey
3680074707,Dicetumbler502,1,1,227.0,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Tyler Herro,Jalen Green,Jeremy Sochan
3679772656,ch33s3h34ds,1,1,226.5,Joel Embiid,Donovan Mitchell,Bam Adebayo,Dejounte Murray,Jarrett Allen,Jeremy Sochan
3679943805,rossingjc,1,1,223.0,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Dejounte Murray,Zach Collins,Jeremy Sochan
3680089949,beaker913,1,1,222.5,Giannis Antetokounmpo,Domantas Sabonis,Darius Garland,Alperen Sengun,Jalen Green,Jabari Smith Jr.
3679752943,srpartin1980,1,1,220.5,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Tyler Herro,Jalen Green,KJ Martin
3680248425,Jambye,1,1,220.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Alperen Sengun,Jalen Green,Jabari Smith Jr.
3679454498,Beancheese,1,1,218.75,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Tyler Herro,Khris Middleton,Clint Capela
3679805952,BlazenDawgs,1,1,217.5,Giannis Antetokounmpo,Donovan Mitchell,Rudy Gobert,Kevin Porter Jr.,Brook Lopez,Jabari Smith Jr.
3679716096,BiggEd73,1,1,216.5,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Kevin Porter Jr.,Jarrett Allen,Jaden Ivey
3680126959,CCAM1025,1,1,216.25,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Jeremy Sochan
3679471309,petayskretay,1,1,214.25,Joel Embiid,Donovan Mitchell,Darius Garland,Kevin Porter Jr.,Jalen Green,Mike Conley
3680273727,benzotko,1,1,213.5,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Jalen Green,Clint Capela
3680270535,mcohen03,1,1,212.25,Joel Embiid,Trae Young,De'Aaron Fox,Dejounte Murray,Brook Lopez,Jaden Ivey
3679438754,mcfly21,1,1,210.5,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Dejounte Murray,Jalen Green,Jeremy Sochan
3680256678,db2000db,1,1,210.5,Joel Embiid,Trae Young,De'Aaron Fox,Dejounte Murray,Jalen Green,Clint Capela
3680076772,marcorollo91,1,1,208.75,Giannis Antetokounmpo,Domantas Sabonis,Darius Garland,Dejounte Murray,Jalen Green,Jaden Ivey
3679742362,GoNuTz2014,1,1,208.25,Joel Embiid,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Jalen Green,KJ Martin
3679866913,Greeno1968,1,1,205.75,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Khris Middleton,KJ Martin
3679932636,vinman412,1,1,201.75,Joel Embiid,Trae Young,Darius Garland,Tyler Herro,Jalen Green,Jaden Ivey
3679689317,tstrawbridge11,1,1,201.5,Joel Embiid,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Jalen Green,Jeremy Sochan
3680254540,dciotti,1,1,194.75,Joel Embiid,Donovan Mitchell,De'Aaron Fox,Kevin Porter Jr.,Jalen Green,Jabari Smith Jr.
